NGÀY,GIÁ,THAY ĐỔI,%THAY ĐỔI,MỞ,CAO,THẤP,GIÁ TB,KL KHỚP,GT KHỚP,KL THỎA THUẬN,GT THỎA THUẬN,TỔNG KHỐI LƯỢNG,TỔNG GIÁ TRỊ,OUTLIER_BLOCK_TRADE,LOG_RETURN,VOLATILITY_30D,MONTH
2020-03-03,20195.8900453414,200,0.00359066,20304.2758595382,20593.3046973964,20123.6328358769,56181.94002345452,1193800,67070000000,294600,17089950000,1488400,84159950000,0,0.003584233227812673,0.32567995227409147,3
2020-03-04,20051.3756264122,-400,-0.00715564,20051.3756264122,20051.3756264122,19834.6039980186,55129.18550810157,1660790,91558000000,152070,9093786000,1812860,100651786000,0,-0.007181359408669728,0.32622011804677137,3
2020-03-05,19726.2181838219,-900,-0.01621622,20051.3756264122,20195.8900453414,19726.2181838219,55101.23799606618,1296450,71436000000,0,0,1296450,71436000000,0,-0.016349138001520835,0.32444236906898677,3
2020-03-06,19509.4465554283,-600,-0.01098901,19581.7037648927,19617.8323696249,19328.8035317667,54002.589978774435,1305030,70475000000,175500,10003500000,1480530,80478500000,0,-0.011049836186582465,0.32520490239977723,3
2020-03-09,18172.688180334,-3700,-0.06851852,18497.8456229246,18786.8744607827,18172.688180334,50902.190853913504,4735140,241029000000,1163190,66954063000,5898330,307983063000,0,-0.0709789694585885,0.3815602568188929,3
2020-03-10,18678.488646586,1400,0.027833,18425.5884134599,18786.8744607827,18172.688180334,51371.19891249741,2030340,104301000000,31000,1667800000,2061340,105968800000,0,0.02745270440869848,0.38194761255673276,3
2020-03-11,18353.3312039954,-900,-0.01740812,18786.8744607827,18967.5174844441,17883.6593424759,50795.58785607142,2753310,139856000000,141960,7710388000,2895270,147566388000,0,-0.017561426929954188,0.37943926334446226,3
2020-03-12,17377.858876224,-2700,-0.05314961,17558.5018998853,17811.4021330113,17088.8300383658,48409.83808301541,3981670,192752000000,398740,21651582000,4380410,214403582000,0,-0.05461417747272014,0.39908721771984357,3
2020-03-13,17395.92317859,50,0.0010395,16366.2579437204,18064.3023661373,16330.129338988,46928.89001555253,2919140,136992000000,381160,19591624000,3300300,156583624000,0,0.001038961132411275,0.3742843499668047,3
2020-03-16,17197.2158525627,-550,-0.01142264,17395.92317859,17955.9165519403,17161.0872478303,48470.21527572987,1898960,92043000000,190300,9800450000,2089260,101843450000,0,-0.011488377006748264,0.37462261160377364,3
2020-03-17,17522.3732951532,900,0.01890756,16980.4442241691,17522.3732951532,16799.8012005076,47822.11625886489,2474650,118343000000,318350,16204015000,2793000,134547015000,0,0.01873103670606487,0.37899720862520364,3
2020-03-18,17486.2446904208,-100,-0.00206186,17703.0163188145,17739.1449235467,17468.1803880546,48681.51935719503,1642800,79974000000,366740,18997132000,2009540,98971132000,0,-0.0020639842208586027,0.37856447099541185,3
2020-03-19,17233.3444572949,-700,-0.01446281,17197.2158525627,17377.858876224,17197.2158525627,47878.66634788175,1296590,62079000000,919880,47557796000,2216470,109636796000,0,-0.014568415828289258,0.36705085347812394,3
2020-03-20,17233.3444572949,0,0.0,17413.9874809563,17432.0517833224,17106.894340732,47715.58666831867,1291360,61618000000,281800,14029920000,1573160,75647920000,0,0.0,0.3671820253854573,3
2020-03-23,16041.1005011298,-3300,-0.06918239,16655.2867815785,16944.3156194365,16041.1005011298,44933.827197181155,2826690,127014000000,1390180,70899180000,4216870,197913180000,0,-0.07169192845611931,0.4161922678252742,3
2020-03-24,16077.229105862,100,0.00225225,16257.8721295234,16257.8721295234,15715.9430585393,44491.90052475474,2191500,97504000000,1358680,64537300000,3550180,162041300000,0,0.0022497197340108936,0.4104511509001495,3
2020-03-25,16619.1581768463,1500,0.03370787,16619.1581768463,16763.6725957753,16312.0650366219,45705.25239352845,2131790,97434000000,100000,4760000000,2231790,102194000000,0,0.03315220731691172,0.42388566990224635,3
2020-03-26,15968.8432916653,-1800,-0.03913043,16438.5151531848,16564.9652697479,15968.8432916653,44937.26439696224,2358310,105976000000,177900,8752680000,2536210,114728680000,0,-0.039916607405446135,0.43446312381875646,3
2020-03-27,15571.4286396102,-1100,-0.02488688,16041.1005011298,16041.1005011298,15499.1714301458,43698.90840056953,2633750,115092000000,20000,944000000,2653750,116036000000,0,-0.025201791973955598,0.4364348055686825,3
2020-03-30,14595.9563118387,-2700,-0.06264501,14632.0849165711,14848.8565449647,14487.5704976421,40472.44970315476,2157690,87327000000,2606630,120165643000,4764320,207492643000,0,-0.06469321214260422,0.46639007733673427,3
2020-03-31,14848.8565449647,700,0.01732673,15029.4995686262,15318.5284064845,14487.5704976421,41362.55674814347,1663050,68788000000,774000,31336800000,2437050,100124800000,0,0.01717833653509001,0.4561819807841169,3
2020-04-01,15282.3998017521,1200,0.02919708,14740.470730768,15607.5572443426,14740.470730768,42319.153768332384,1453030,61491000000,56606,2279179500,1509636,63770179500,0,0.028778964550050662,0.46992601185878813,4
2020-04-03,16113.3577105944,2300,0.05437352,15535.300034878,16131.4220129606,15426.9142206812,43969.11196911197,2072000,91104000000,597182,27022485500,2669182,118126485500,0,0.05294677297378522,0.5025532270531534,4
2020-04-06,17161.0872478303,2900,0.06502242,16619.1581768463,17161.0872478303,16438.5151531848,46590.88301170656,2718990,126680145000,188730,9002421000,2907720,135682566000,0,0.06299585201457367,0.5407116479303211,4
2020-04-07,17088.8300383658,-200,-0.00421053,17161.0872478303,17233.3444572949,16799.8012005076,47147.97326092516,2463810,116163648000,20000,1016000000,2483810,117179648000,0,-0.004219415542705423,0.5296214194128954,4
2020-04-08,16926.2513170707,-450,-0.00951374,16655.2867815785,16998.5085265352,16528.8366650155,46343.905192589446,1576670,73069045000,81670,4132502000,1658340,77201547000,0,-0.009559286813448127,0.5212529829274396,4
2020-04-09,16926.2513170707,0,0.0,16980.4442241691,17197.2158525627,16799.8012005076,47257.30872818421,2142370,101242640500,20000,1002000000,2162370,102244640500,0,0.0,0.5168864777900797,4
2020-04-10,16763.6725957753,-450,-0.00960512,16835.9298052398,16980.4442241691,16583.029572114,46441.058012135894,1882020,87403000000,1542913,67888172000,3424933,155291172000,0,-0.009651549452231338,0.5122179513748194,4
2020-04-13,16799.8012005076,100,0.00215517,16763.6725957753,16980.4442241691,16655.2867815785,46627.262299260765,1255360,58534000000,3107575,145434510000,4362935,203968510000,0,0.002152853361102644,0.511887132620411,4
2020-04-14,17883.6593424759,3000,0.06451613,17197.2158525627,17883.6593424759,16980.4442241691,48225.095467884734,4072050,196375000000,58460,2908385000,4130510,199283385000,0,0.06252035698133769,0.5470674794493251,4
2020-04-15,18100.4309708695,600,0.01212121,18244.9453897986,18353.3312039954,18010.1094590387,50178.66860148739,2205200,110654000000,0,0,2205200,110654000000,0,0.012048338516171722,0.548625997546788,4
2020-04-16,18172.688180334,200,0.00399202,17955.9165519403,18353.3312039954,17811.4021330113,50043.08973271107,1508480,75489000000,20000,1072000000,1528480,76561000000,0,0.003984069014871638,0.5489560232880265,4
2020-04-17,18497.8456229246,900,0.01789264,18497.8456229246,18533.9742276567,18136.5595756018,50874.553033671145,2631630,133883000000,46570,2505466000,2678200,136388466000,0,0.017734454939775674,0.5507894259385966,4
2020-04-20,18533.9742276567,100,0.00195313,18750.7458560505,18786.8744607827,18317.2025992632,51452.37478680942,2239780,115242000000,0,0,2239780,115242000000,0,0.0019512201312524417,0.5502511798960157,4
2020-04-21,17811.4021330113,-2000,-0.03898635,18244.9453897986,18389.4598087276,17666.8877140822,49932.16574570851,3737050,186599000000,122000,6685600000,3859050,193284600000,0,-0.039766671128074804,0.5228620794810425,4
2020-04-22,18461.7170181922,1800,0.03651116,17630.7591093498,18497.8456229246,17594.6305046177,50020.44270726861,2445860,122343000000,1807010,94889427000,4252870,217232427000,0,0.03586041616101232,0.5273402606166577,4
2020-04-23,18425.5884134599,-100,-0.00195695,18823.0030655148,18859.1316702473,18425.5884134599,51406.02900081414,1363410,70087494000,27000,1474200000,1390410,71561694000,0,-0.0019588644853344803,0.5248582380111376,4
2020-04-24,18425.5884134599,0,0.0,18389.4598087276,18497.8456229246,18100.4309708695,50627.07704516147,1411380,71454044000,20000,1090000000,1431380,72544044000,0,0.0,0.4985671359933167,4
2020-04-27,18317.2025992632,-300,-0.00588235,18606.2314371214,18606.2314371214,18244.9453897986,50847.830251804895,1419750,72191207000,50000,2725000000,1469750,74916207000,0,-0.0058997221271815704,0.4990828050041097,4
2020-04-28,18317.2025992632,0,0.0,18317.2025992632,18353.3312039954,18136.5595756018,50479.30227545647,974310,49182489000,225000,12195000000,1199310,61377489000,0,0.0,0.49754907757161965,4
2020-04-29,18353.3312039954,100,0.00197239,18353.3312039954,18570.102832389,18244.9453897986,51024.19898757069,1349230,68843380000,0,0,1349230,68843380000,0,0.001970443987294528,0.49504674724465125,4
2020-05-04,18244.9453897986,-300,-0.00590551,18136.5595756018,18389.4598087276,17992.0451566727,50443.96558462586,895530,45174084500,145596,7555862800,1041126,52729947300,0,-0.005923018303120827,0.49541738159134013,5
2020-05-05,18389.4598087276,400,0.00792079,18353.3312039954,18425.5884134599,18208.8167850662,50703.22571129368,677990,34376280000,0,0,677990,34376280000,0,0.007889587275157638,0.49339265816109756,5
2020-05-06,19112.0319033733,2000,0.03929273,18425.5884134599,19184.2891128376,18425.5884134599,52386.25160295665,3470150,181788151000,801850,43428640000,4272000,225216791000,0,0.03854041530778793,0.5044439040196785,5
2020-05-07,19328.8035317667,600,0.01134216,19148.1605081054,19328.8035317667,18931.3888797118,52874.27759612354,2030720,107372853000,60000,3396000000,2090720,110768853000,0,0.011278315037694539,0.451596101795866,5
2020-05-08,19401.0607412314,200,0.00373832,19364.9321364991,19906.8612074832,19364.9321364991,54333.13316524048,3585320,194801669000,40000,2280000000,3625320,197081669000,0,0.0037313476128657055,0.4515034673866205,5
2020-05-11,19509.4465554283,300,0.00558659,19509.4465554283,19653.9609743573,19256.5463223022,53945.405132512045,2119430,114333510000,60000,3444000000,2179430,117777510000,0,0.005571045049459404,0.4442486449419838,5
2020-05-12,19653.9609743573,400,0.00740741,19509.4465554283,19653.9609743573,19364.9321364991,53991.68938437658,2828190,152698756000,20000,1154000000,2848190,153852756000,0,0.00738010729761739,0.42301696829249186,5
2020-05-13,20887.3786731227,2914,0.06275304,20104.3665040187,20972.0286373501,20062.041521905,48557.07351093771,6853810,332800956000,60000,2733000000,6913810,335533956000,0,0.06086619101219253,0.4394521665505506,5
2020-05-14,20612.2662893833,-650,-0.01317123,20718.0787446677,20781.5662178383,20527.6163251559,48706.01736351736,2597400,126509009500,1140365,58535205960,3737765,185044215460,0,-0.013258735790956001,0.3856941893375401,5
2020-05-15,20315.9914145873,-700,-0.01437372,20442.9663609285,20696.9162536109,20210.1789593031,48137.65225904916,2430890,117017337500,0,0,2430890,117017337500,0,-0.014478019180649958,0.3925002315690526,5
2020-05-18,20464.1288519853,350,0.00729167,20104.3665040187,20464.1288519853,20062.041521905,47851.41882605762,2000950,95748296500,20000,1026000000,2020950,96774296500,0,0.007265210991410889,0.38870429186404754,5
2020-05-19,20845.0536910088,900,0.01861427,20823.891199952,21035.5161105207,20569.9413072696,49256.816010948125,2879030,141811851000,120000,6000000000,2999030,147811851000,0,0.018443145718794143,0.36766527862631765,5
2020-05-20,20696.9162536109,-350,-0.0071066,20739.2412357246,20739.2412357246,20548.7788162129,48878.828550321996,1245380,60872715500,0,0,1245380,60872715500,0,-0.0071319711372652165,0.331919264688349,5
2020-05-21,20866.2161820657,400,0.00817996,20696.9162536109,20866.2161820657,20675.7537625539,49070.56939005311,2007060,98487577000,0,0,2007060,98487577000,0,0.008146684567813483,0.3304633825255054,5
2020-05-22,20506.453834099,-850,-0.01724138,20739.2412357246,20739.2412357246,20506.453834099,48742.544406717025,1731720,84408439000,0,0,1731720,84408439000,0,-0.01739174271187148,0.3345575481351351,5
2020-05-25,20506.453834099,0,0.0,20506.453834099,20569.9413072696,20231.3414503599,48179.25209050664,2033000,97948419500,80000,4144000000,2113000,102092419500,0,0.0,0.3345575481351351,5
2020-05-26,20654.591271497,350,0.00722394,20527.6163251559,20654.591271497,20464.1288519853,48565.92889681125,1615680,78467000000,21890,1133902000,1637570,79600902000,0,0.007197974522324721,0.33108061399948924,5
2020-05-27,20315.9914145873,-800,-0.01639344,20696.9162536109,20908.5411641794,20315.9914145873,48886.384126409284,2098580,102591988000,21890,1142658000,2120470,103734646000,0,-0.016529301951206294,0.33779599695022805,5
2020-05-28,20315.9914145873,0,0.0,20400.6413788148,20569.9413072696,20315.9914145873,48226.0788023912,1194380,57600264000,21890,1122957000,1216270,58723221000,0,0.0,0.2930714893505363,5
2020-05-29,20294.8289235304,-50,-0.00104167,20315.9914145873,20358.3163967011,20104.3665040187,47865.14630395864,1346170,64434624000,61890,2962957000,1408060,67397581000,0,-0.0010422095784456433,0.2925001580272093,5
2020-06-01,20442.9663609285,350,0.00729927,20315.9914145873,20464.1288519853,20315.9914145873,48186.410276162234,1298150,62553188500,322340,16536042000,1620490,79089230500,0,0.0072727593290831845,0.29267198887815465,6
2020-06-02,20315.9914145873,-300,-0.00621118,20442.9663609285,20527.6163251559,20315.9914145873,48118.47802955936,1456730,70095630500,68890,3408424000,1525620,73504054500,0,-0.006230549750637538,0.29108279114448427,6
2020-06-03,20591.1037983266,650,0.01354167,20315.9914145873,20718.0787446677,20273.6664324735,48389.89730911857,1893060,91604979000,61890,2962957000,1954950,94567936000,0,0.013450797724127857,0.29258400025289344,6
2020-06-04,20485.2913430422,-250,-0.00513875,20696.9162536109,20696.9162536109,20485.2913430422,48710.99154008539,1260060,61378772000,66890,3478280000,1326950,64857052000,0,-0.00515199490943235,0.26388758690056535,6
2020-06-05,20612.2662893833,300,0.00619835,20485.2913430422,20612.2662893833,20379.4788877579,48542.31960847759,1236200,60008015500,454108,23477383600,1690308,83485399100,0,0.006179216365954587,0.24686763020287958,6
2020-06-08,20887.3786731227,650,0.01334702,20739.2412357246,21162.4910568617,20739.2412357246,49622.83753722725,4113250,204111136500,101890,5100469000,4215140,209211605500,0,0.013258735790956074,0.24778905996482423,6
2020-06-09,20718.0787446677,-400,-0.00810537,20993.1911284068,21014.3536194639,20696.9162536109,49339.09549861217,1491540,73591234500,41890,2205792000,1533430,75797026500,0,-0.008138396902976425,0.2500940222032888,6
2020-06-10,20654.591271497,-150,-0.00306435,20739.2412357246,20739.2412357246,20485.2913430422,48679.78379246524,1307540,63650764500,27520,1439296000,1335060,65090060500,0,-0.00306905611742334,0.2492624963796217,6
2020-06-11,19469.4917723128,-2800,-0.05737705,20654.591271497,20654.591271497,19469.4917723128,47635.36193975774,4278060,203786936500,350000,16870000000,4628060,220656936500,0,-0.05908891637000385,0.30914626090070363,6
2020-06-12,19892.74159345,1000,0.02173913,19046.2419511755,19892.74159345,19046.2419511755,46073.46087205328,3145450,144921767500,30000,1476000000,3175450,146397767500,0,0.021506205220961944,0.3142543450939528,6
2020-06-15,19469.4917723128,-1000,-0.0212766,20315.9914145873,20315.9914145873,19427.1667901991,46467.43850931677,1207500,56109432000,20000,1004000000,1227500,57113432000,0,-0.0215062052209618,0.3211336553411236,6
2020-06-16,19723.4416649952,600,0.01304348,19723.4416649952,19808.0916292226,19596.4667186539,46526.63641401616,1100730,51213264500,61600,3030720000,1162330,54243984500,0,0.012959144642508184,0.322253074338378,6
2020-06-17,19617.6292097109,-250,-0.00536481,19765.7666471089,19786.9291381658,19575.3042275972,46458.18888452126,788630,36638321500,400000,18540000000,1188630,55178321500,0,-0.005379249119735525,0.3039971263545153,6
2020-06-18,19723.4416649952,250,0.00539374,19596.4667186539,19765.7666471089,19532.9792454835,46496.451918637154,822980,38265650000,0,0,822980,38265650000,0,0.005379249119735488,0.30272020434935926,6
2020-06-19,19892.74159345,400,0.00858369,19723.4416649952,19892.74159345,19723.4416649952,46889.854051806244,745470,34954979500,405414,19117362200,1150884,54072341700,0,0.008547060578453504,0.3034637244295838,6
2020-06-22,19892.74159345,0,0.0,19892.74159345,19892.74159345,19829.2541202795,46940.01181432455,787180,36950238500,146965,6900006750,934145,43850245250,0,0.0,0.3031374558041509,6
2020-06-23,20125.5289950754,550,0.01170213,19871.5791023933,20485.2913430422,19786.9291381658,47500.03365353392,1693730,80452232000,360510,16655562000,2054240,97107794000,0,0.011634187281336875,0.30420719670917196,6
2020-06-24,19977.3915576774,-350,-0.00736067,20273.6664324735,20294.8289235304,19913.904084507,47446.71499176277,607000,28800156000,0,0,607000,28800156000,0,-0.007387896399888005,0.2457883594844334,6
